"module": executable file not found in $PATH
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 62959ms | tok/sec: 8,327 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854702 | lrm: 1.00 | dt: 313ms | tok/sec: 1,673,526 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442317 | lrm: 1.00 | dt: 688ms | tok/sec: 762,362 | mfu: 18.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971718 | lrm: 1.00 | dt: 315ms | tok/sec: 1,661,876 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578769 | lrm: 1.00 | dt: 314ms | tok/sec: 1,668,616 | mfu: 40.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248852 | lrm: 1.00 | dt: 342ms | tok/sec: 1,531,715 | mfu: 37.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998088 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,402 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787080 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,905 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.606990 | lrm: 1.00 | dt: 339ms | tok/sec: 1,545,413 | mfu: 37.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.455149 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,062 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.325379 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,652 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217077 | lrm: 1.00 | dt: 335ms | tok/sec: 1,564,765 | mfu: 37.8% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.120708 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,816 | mfu: 38.8% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.034852 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,304 | mfu: 39.4% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.962735 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,629 | mfu: 38.5% | epoch: 1 | remaining: 299s    
step 00459 (48.6%) | loss: 3.065063 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,446 | mfu: 39.0% | epoch: 1 | remaining: 154s    
step 00460 (48.7%) | loss: 3.062562 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,328 | mfu: 38.9% | epoch: 1 | remaining: 154s    
step 00461 (48.8%) | loss: 3.060946 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,522 | mfu: 38.8% | epoch: 1 | remaining: 153s    
step 00462 (48.9%) | loss: 3.059904 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,873 | mfu: 38.9% | epoch: 1 | remaining: 153s    
step 00463 (49.0%) | loss: 3.058451 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,943 | mfu: 39.1% | epoch: 1 | remaining: 153s    
step 00464 (49.1%) | loss: 3.062062 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,377 | mfu: 38.7% | epoch: 1 | remaining: 152s    
step 00465 (49.2%) | loss: 3.057264 | lrm: 1.00 | dt: 325ms | tok/sec: 1,610,910 | mfu: 38.9% | epoch: 1 | remaining: 152s    
step 00466 (49.3%) | loss: 3.056724 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,608 | mfu: 39.1% | epoch: 1 | remaining: 152s    
step 00467 (49.4%) | loss: 3.052896 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,814 | mfu: 39.3% | epoch: 1 | remaining: 151s    
step 00468 (49.5%) | loss: 3.053610 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,413 | mfu: 38.6% | epoch: 1 | remaining: 151s    
step 00469 (49.6%) | loss: 3.049173 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,811 | mfu: 38.8% | epoch: 1 | remaining: 151s    
step 00470 (49.8%) | loss: 3.041677 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,041 | mfu: 39.1% | epoch: 1 | remaining: 150s    
step 00471 (49.9%) | loss: 3.040434 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,892 | mfu: 38.9% | epoch: 1 | remaining: 150s    
step 00472 (50.0%) | loss: 3.041518 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,333 | mfu: 39.0% | epoch: 1 | remaining: 150s    
step 00473 (50.1%) | loss: 3.043712 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,616 | mfu: 38.9% | epoch: 1 | remaining: 149s    
step 00474 (50.2%) | loss: 3.044988 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,536 | mfu: 39.3% | epoch: 1 | remaining: 149s    
step 00475 (50.3%) | loss: 3.047175 | lrm: 0.99 | dt: 322ms | tok/sec: 1,626,442 | mfu: 39.3% | epoch: 1 | remaining: 149s    
step 00476 (50.4%) | loss: 3.053740 | lrm: 0.99 | dt: 326ms | tok/sec: 1,607,879 | mfu: 38.8% | epoch: 1 | remaining: 148s    
step 00477 (50.5%) | loss: 3.049080 | lrm: 0.99 | dt: 324ms | tok/sec: 1,617,528 | mfu: 39.1% | epoch: 1 | remaining: 148s    
step 00478 (50.6%) | loss: 3.050063 | lrm: 0.99 | dt: 323ms | tok/sec: 1,624,452 | mfu: 39.2% | epoch: 1 | remaining: 148s    
step 00479 (50.7%) | loss: 3.046463 | lrm: 0.99 | dt: 324ms | tok/sec: 1,618,784 | mfu: 39.1% | epoch: 1 | remaining: 148s    
step 00480 (50.8%) | loss: 3.045381 | lrm: 0.98 | dt: 324ms | tok/sec: 1,620,364 | mfu: 39.2% | epoch: 1 | remaining: 147s    
step 00481 (50.9%) | loss: 3.046121 | lrm: 0.98 | dt: 322ms | tok/sec: 1,630,394 | mfu: 39.4% | epoch: 1 | remaining: 147s    
step 00482 (51.0%) | loss: 3.045417 | lrm: 0.98 | dt: 325ms | tok/sec: 1,611,800 | mfu: 38.9% | epoch: 1 | remaining: 147s    
step 00483 (51.2%) | loss: 3.046503 | lrm: 0.98 | dt: 325ms | tok/sec: 1,613,347 | mfu: 39.0% | epoch: 1 | remaining: 146s    
step 00484 (51.3%) | loss: 3.045098 | lrm: 0.97 | dt: 322ms | tok/sec: 1,630,322 | mfu: 39.4% | epoch: 1 | remaining: 146s    
step 00485 (51.4%) | loss: 3.042010 | lrm: 0.97 | dt: 320ms | tok/sec: 1,637,626 | mfu: 39.6% | epoch: 1 | remaining: 146s    
step 00486 (51.5%) | loss: 3.039451 | lrm: 0.97 | dt: 326ms | tok/sec: 1,608,800 | mfu: 38.9% | epoch: 1 | remaining: 145s    
step 00487 (51.6%) | loss: 3.036470 | lrm: 0.97 | dt: 326ms | tok/sec: 1,610,073 | mfu: 38.9% | epoch: 1 | remaining: 145s    
step 00488 (51.7%) | loss: 3.035888 | lrm: 0.97 | dt: 325ms | tok/sec: 1,613,825 | mfu: 39.0% | epoch: 1 | remaining: 145s    
step 00489 (51.8%) | loss: 3.034099 | lrm: 0.96 | dt: 321ms | tok/sec: 1,631,005 | mfu: 39.4% | epoch: 1 | remaining: 144s    
step 00490 (51.9%) | loss: 3.034541 | lrm: 0.96 | dt: 324ms | tok/sec: 1,618,686 | mfu: 39.1% | epoch: 1 | remaining: 144s    
step 00491 (52.0%) | loss: 3.031871 | lrm: 0.96 | dt: 323ms | tok/sec: 1,622,904 | mfu: 39.2% | epoch: 1 | remaining: 144s    
step 00492 (52.1%) | loss: 3.038290 | lrm: 0.96 | dt: 323ms | tok/sec: 1,625,348 | mfu: 39.3% | epoch: 1 | remaining: 143s    
step 00493 (52.2%) | loss: 3.042902 | lrm: 0.96 | dt: 328ms | tok/sec: 1,600,431 | mfu: 38.7% | epoch: 1 | remaining: 143s    
step 00494 (52.3%) | loss: 3.044771 | lrm: 0.95 | dt: 321ms | tok/sec: 1,631,423 | mfu: 39.4% | epoch: 1 | remaining: 143s    
step 00495 (52.5%) | loss: 3.043103 | lrm: 0.95 | dt: 325ms | tok/sec: 1,613,720 | mfu: 39.0% | epoch: 1 | remaining: 142s    
step 00496 (52.6%) | loss: 3.041420 | lrm: 0.95 | dt: 326ms | tok/sec: 1,606,662 | mfu: 38.8% | epoch: 1 | remaining: 142s    
step 00497 (52.7%) | loss: 3.040895 | lrm: 0.95 | dt: 325ms | tok/sec: 1,615,522 | mfu: 39.0% | epoch: 1 | remaining: 142s    
step 00498 (52.8%) | loss: 3.038817 | lrm: 0.94 | dt: 325ms | tok/sec: 1,614,772 | mfu: 39.0% | epoch: 1 | remaining: 141s    
step 00499 (52.9%) | loss: 3.041516 | lrm: 0.94 | dt: 324ms | tok/sec: 1,619,542 | mfu: 39.1% | epoch: 1 | remaining: 141s    
step 00500 (53.0%) | loss: 3.046413 | lrm: 0.94 | dt: 323ms | tok/sec: 1,624,218 | mfu: 39.2% | epoch: 1 | remaining: 141s    
step 00501 (53.1%) | loss: 3.040432 | lrm: 0.94 | dt: 326ms | tok/sec: 1,607,594 | mfu: 38.8% | epoch: 1 | remaining: 140s    
step 00502 (53.2%) | loss: 3.037359 | lrm: 0.94 | dt: 323ms | tok/sec: 1,622,507 | mfu: 39.2% | epoch: 1 | remaining: 140s    
step 00503 (53.3%) | loss: 3.038541 | lrm: 0.93 | dt: 325ms | tok/sec: 1,614,637 | mfu: 39.0% | epoch: 1 | remaining: 140s    
step 00504 (53.4%) | loss: 3.035546 | lrm: 0.93 | dt: 325ms | tok/sec: 1,614,353 | mfu: 39.0% | epoch: 1 | remaining: 139s    
step 00505 (53.5%) | loss: 3.032694 | lrm: 0.93 | dt: 325ms | tok/sec: 1,614,235 | mfu: 39.0% | epoch: 1 | remaining: 139s    
step 00506 (53.6%) | loss: 3.031421 | lrm: 0.93 | dt: 322ms | tok/sec: 1,627,563 | mfu: 39.3% | epoch: 1 | remaining: 139s    
step 00507 (53.7%) | loss: 3.034340 | lrm: 0.93 | dt: 324ms | tok/sec: 1,619,155 | mfu: 39.1% | epoch: 1 | remaining: 138s    
step 00508 (53.9%) | loss: 3.034548 | lrm: 0.92 | dt: 323ms | tok/sec: 1,623,892 | mfu: 39.2% | epoch: 1 | remaining: 138s    
step 00509 (54.0%) | loss: 3.029991 | lrm: 0.92 | dt: 323ms | tok/sec: 1,624,377 | mfu: 39.2% | epoch: 1 | remaining: 138s    
step 00510 (54.1%) | loss: 3.030610 | lrm: 0.92 | dt: 323ms | tok/sec: 1,623,890 | mfu: 39.2% | epoch: 1 | remaining: 137s    
step 00511 (54.2%) | loss: 3.025900 | lrm: 0.92 | dt: 321ms | tok/sec: 1,632,163 | mfu: 39.4% | epoch: 1 | remaining: 137s    
step 00512 (54.3%) | loss: 3.028670 | lrm: 0.91 | dt: 326ms | tok/sec: 1,607,715 | mfu: 38.8% | epoch: 1 | remaining: 137s    
step 00513 (54.4%) | loss: 3.023549 | lrm: 0.91 | dt: 324ms | tok/sec: 1,616,988 | mfu: 39.1% | epoch: 1 | remaining: 136s    
step 00514 (54.5%) | loss: 3.020051 | lrm: 0.91 | dt: 324ms | tok/sec: 1,618,533 | mfu: 39.1% | epoch: 1 | remaining: 136s    
step 00515 (54.6%) | loss: 3.019914 | lrm: 0.91 | dt: 324ms | tok/sec: 1,620,249 | mfu: 39.1% | epoch: 1 | remaining: 136s    
step 00516 (54.7%) | loss: 3.023049 | lrm: 0.91 | dt: 327ms | tok/sec: 1,601,219 | mfu: 38.7% | epoch: 1 | remaining: 136s    
step 00517 (54.8%) | loss: 3.026459 | lrm: 0.90 | dt: 324ms | tok/sec: 1,617,409 | mfu: 39.1% | epoch: 1 | remaining: 135s    
step 00518 (54.9%) | loss: 3.025853 | lrm: 0.90 | dt: 322ms | tok/sec: 1,626,445 | mfu: 39.3% | epoch: 1 | remaining: 135s    
step 00519 (55.0%) | loss: 3.022931 | lrm: 0.90 | dt: 324ms | tok/sec: 1,619,777 | mfu: 39.1% | epoch: 1 | remaining: 135s    
step 00520 (55.2%) | loss: 3.023497 | lrm: 0.90 | dt: 322ms | tok/sec: 1,626,770 | mfu: 39.3% | epoch: 1 | remaining: 134s    
step 00521 (55.3%) | loss: 3.021773 | lrm: 0.89 | dt: 322ms | tok/sec: 1,629,244 | mfu: 39.4% | epoch: 1 | remaining: 134s    
step 00522 (55.4%) | loss: 3.020757 | lrm: 0.89 | dt: 324ms | tok/sec: 1,619,886 | mfu: 39.1% | epoch: 1 | remaining: 134s    
step 00523 (55.5%) | loss: 3.021998 | lrm: 0.89 | dt: 326ms | tok/sec: 1,608,798 | mfu: 38.9% | epoch: 1 | remaining: 133s    
step 00524 (55.6%) | loss: 3.020731 | lrm: 0.89 | dt: 323ms | tok/sec: 1,621,361 | mfu: 39.2% | epoch: 1 | remaining: 133s    
step 00525 (55.7%) | loss: 3.018720 | lrm: 0.89 | dt: 324ms | tok/sec: 1,616,233 | mfu: 39.1% | epoch: 1 | remaining: 133s    
step 00526 (55.8%) | loss: 3.015106 | lrm: 0.88 | dt: 323ms | tok/sec: 1,620,726 | mfu: 39.2% | epoch: 1 | remaining: 132s    
step 00527 (55.9%) | loss: 3.012703 | lrm: 0.88 | dt: 328ms | tok/sec: 1,600,420 | mfu: 38.7% | epoch: 1 | remaining: 132s    
step 00528 (56.0%) | loss: 3.009689 | lrm: 0.88 | dt: 324ms | tok/sec: 1,618,363 | mfu: 39.1% | epoch: 1 | remaining: 132s    
step 00529 (56.1%) | loss: 3.008695 | lrm: 0.88 | dt: 322ms | tok/sec: 1,626,859 | mfu: 39.3% | epoch: 1 | remaining: 131s    
step 00530 (56.2%) | loss: 3.007959 | lrm: 0.88 | dt: 324ms | tok/sec: 1,618,978 | mfu: 39.1% | epoch: 1 | remaining: 131s    
step 00531 (56.3%) | loss: 3.002659 | lrm: 0.87 | dt: 325ms | tok/sec: 1,613,821 | mfu: 39.0% | epoch: 1 | remaining: 131s    
step 00532 (56.4%) | loss: 2.998717 | lrm: 0.87 | dt: 328ms | tok/sec: 1,599,557 | mfu: 38.6% | epoch: 1 | remaining: 130s    
step 00533 (56.6%) | loss: 3.002249 | lrm: 0.87 | dt: 322ms | tok/sec: 1,626,430 | mfu: 39.3% | epoch: 1 | remaining: 130s    
step 00534 (56.7%) | loss: 2.997799 | lrm: 0.87 | dt: 326ms | tok/sec: 1,608,127 | mfu: 38.9% | epoch: 1 | remaining: 130s    
step 00535 (56.8%) | loss: 2.996588 | lrm: 0.86 | dt: 327ms | tok/sec: 1,603,478 | mfu: 38.7% | epoch: 1 | remaining: 129s    
step 00536 (56.9%) | loss: 2.990953 | lrm: 0.86 | dt: 323ms | tok/sec: 1,625,687 | mfu: 39.3% | epoch: 1 | remaining: 129s    
step 00537 (57.0%) | loss: 2.989437 | lrm: 0.86 | dt: 323ms | tok/sec: 1,620,854 | mfu: 39.2% | epoch: 1 | remaining: 129s    
step 00538 (57.1%) | loss: 2.994730 | lrm: 0.86 | dt: 323ms | tok/sec: 1,621,203 | mfu: 39.2% | epoch: 1 | remaining: 128s    
step 00539 (57.2%) | loss: 2.990523 | lrm: 0.86 | dt: 324ms | tok/sec: 1,616,087 | mfu: 39.0% | epoch: 1 | remaining: 128s    
step 00540 (57.3%) | loss: 2.991935 | lrm: 0.85 | dt: 324ms | tok/sec: 1,619,839 | mfu: 39.1% | epoch: 1 | remaining: 128s    
step 00541 (57.4%) | loss: 2.991152 | lrm: 0.85 | dt: 327ms | tok/sec: 1,605,747 | mfu: 38.8% | epoch: 1 | remaining: 127s    
step 00542 (57.5%) | loss: 2.988667 | lrm: 0.85 | dt: 324ms | tok/sec: 1,619,090 | mfu: 39.1% | epoch: 1 | remaining: 127s    
step 00543 (57.6%) | loss: 2.984636 | lrm: 0.85 | dt: 321ms | tok/sec: 1,635,387 | mfu: 39.5% | epoch: 1 | remaining: 127s    
step 00544 (57.7%) | loss: 2.983769 | lrm: 0.85 | dt: 325ms | tok/sec: 1,612,421 | mfu: 39.0% | epoch: 1 | remaining: 126s    
step 00545 (57.9%) | loss: 2.983173 | lrm: 0.84 | dt: 328ms | tok/sec: 1,600,216 | mfu: 38.7% | epoch: 1 | remaining: 126s    
step 00546 (58.0%) | loss: 2.984279 | lrm: 0.84 | dt: 325ms | tok/sec: 1,613,055 | mfu: 39.0% | epoch: 1 | remaining: 126s    
step 00547 (58.1%) | loss: 2.987489 | lrm: 0.84 | dt: 322ms | tok/sec: 1,628,894 | mfu: 39.4% | epoch: 1 | remaining: 125s    
step 00548 (58.2%) | loss: 2.989396 | lrm: 0.84 | dt: 323ms | tok/sec: 1,625,421 | mfu: 39.3% | epoch: 1 | remaining: 125s    
step 00549 (58.3%) | loss: 2.981551 | lrm: 0.83 | dt: 328ms | tok/sec: 1,596,034 | mfu: 38.6% | epoch: 1 | remaining: 125s    
step 00550 (58.4%) | loss: 2.981276 | lrm: 0.83 | dt: 324ms | tok/sec: 1,616,575 | mfu: 39.1% | epoch: 1 | remaining: 124s    
step 00551 (58.5%) | loss: 2.978971 | lrm: 0.83 | dt: 322ms | tok/sec: 1,629,444 | mfu: 39.4% | epoch: 1 | remaining: 124s    
step 00552 (58.6%) | loss: 2.975438 | lrm: 0.83 | dt: 340ms | tok/sec: 1,544,221 | mfu: 37.3% | epoch: 1 | remaining: 124s    
step 00553 (58.7%) | loss: 2.978376 | lrm: 0.83 | dt: 320ms | tok/sec: 1,637,679 | mfu: 39.6% | epoch: 1 | remaining: 124s    
step 00554 (58.8%) | loss: 2.983539 | lrm: 0.82 | dt: 322ms | tok/sec: 1,630,482 | mfu: 39.4% | epoch: 1 | remaining: 123s    
step 00555 (58.9%) | loss: 2.982068 | lrm: 0.82 | dt: 325ms | tok/sec: 1,611,199 | mfu: 38.9% | epoch: 1 | remaining: 123s    
step 00556 (59.0%) | loss: 2.982396 | lrm: 0.82 | dt: 325ms | tok/sec: 1,614,979 | mfu: 39.0% | epoch: 1 | remaining: 123s    
step 00557 (59.2%) | loss: 2.978273 | lrm: 0.82 | dt: 323ms | tok/sec: 1,622,634 | mfu: 39.2% | epoch: 1 | remaining: 122s    
step 00558 (59.3%) | loss: 2.975298 | lrm: 0.81 | dt: 322ms | tok/sec: 1,629,466 | mfu: 39.4% | epoch: 1 | remaining: 122s    
step 00559 (59.4%) | loss: 2.978523 | lrm: 0.81 | dt: 319ms | tok/sec: 1,643,365 | mfu: 39.7% | epoch: 1 | remaining: 122s    
step 00560 (59.5%) | loss: 2.974925 | lrm: 0.81 | dt: 324ms | tok/sec: 1,616,851 | mfu: 39.1% | epoch: 1 | remaining: 121s    
step 00561 (59.6%) | loss: 2.980286 | lrm: 0.81 | dt: 325ms | tok/sec: 1,614,177 | mfu: 39.0% | epoch: 1 | remaining: 121s    
step 00562 (59.7%) | loss: 2.977957 | lrm: 0.81 | dt: 319ms | tok/sec: 1,645,506 | mfu: 39.8% | epoch: 1 | remaining: 121s    
step 00563 (59.8%) | loss: 2.978110 | lrm: 0.80 | dt: 324ms | tok/sec: 1,616,228 | mfu: 39.1% | epoch: 1 | remaining: 120s    
step 00564 (59.9%) | loss: 2.983795 | lrm: 0.80 | dt: 323ms | tok/sec: 1,622,739 | mfu: 39.2% | epoch: 1 | remaining: 120s    
step 00565 (60.0%) | loss: 2.983139 | lrm: 0.80 | dt: 323ms | tok/sec: 1,621,161 | mfu: 39.2% | epoch: 1 | remaining: 120s    
step 00566 (60.1%) | loss: 2.984536 | lrm: 0.80 | dt: 323ms | tok/sec: 1,621,656 | mfu: 39.2% | epoch: 1 | remaining: 119s    
step 00567 (60.2%) | loss: 2.981527 | lrm: 0.80 | dt: 326ms | tok/sec: 1,606,567 | mfu: 38.8% | epoch: 1 | remaining: 119s    
step 00568 (60.3%) | loss: 2.982826 | lrm: 0.79 | dt: 324ms | tok/sec: 1,617,261 | mfu: 39.1% | epoch: 1 | remaining: 119s    
step 00569 (60.4%) | loss: 2.982854 | lrm: 0.79 | dt: 325ms | tok/sec: 1,612,560 | mfu: 39.0% | epoch: 1 | remaining: 118s    
step 00570 (60.6%) | loss: 2.982529 | lrm: 0.79 | dt: 323ms | tok/sec: 1,622,248 | mfu: 39.2% | epoch: 1 | remaining: 118s    
step 00571 (60.7%) | loss: 2.976443 | lrm: 0.79 | dt: 324ms | tok/sec: 1,619,912 | mfu: 39.1% | epoch: 1 | remaining: 118s    
step 00572 (60.8%) | loss: 2.972269 | lrm: 0.78 | dt: 324ms | tok/sec: 1,617,266 | mfu: 39.1% | epoch: 1 | remaining: 117s    
step 00573 (60.9%) | loss: 2.980222 | lrm: 0.78 | dt: 328ms | tok/sec: 1,600,796 | mfu: 38.7% | epoch: 1 | remaining: 117s    
step 00574 (61.0%) | loss: 2.982579 | lrm: 0.78 | dt: 324ms | tok/sec: 1,618,652 | mfu: 39.1% | epoch: 1 | remaining: 117s    
step 00575 (61.1%) | loss: 2.978044 | lrm: 0.78 | dt: 325ms | tok/sec: 1,614,362 | mfu: 39.0% | epoch: 1 | remaining: 116s    
step 00576 (61.2%) | loss: 2.979311 | lrm: 0.78 | dt: 323ms | tok/sec: 1,620,912 | mfu: 39.2% | epoch: 1 | remaining: 116s    
step 00577 (61.3%) | loss: 2.978442 | lrm: 0.77 | dt: 323ms | tok/sec: 1,624,653 | mfu: 39.3% | epoch: 1 | remaining: 116s    
step 00578 (61.4%) | loss: 2.972030 | lrm: 0.77 | dt: 324ms | tok/sec: 1,620,565 | mfu: 39.2% | epoch: 1 | remaining: 115s    
step 00579 (61.5%) | loss: 2.973117 | lrm: 0.77 | dt: 326ms | tok/sec: 1,610,614 | mfu: 38.9% | epoch: 1 | remaining: 115s    
step 00580 (61.6%) | loss: 2.973158 | lrm: 0.77 | dt: 322ms | tok/sec: 1,630,652 | mfu: 39.4% | epoch: 1 | remaining: 115s    
step 00581 (61.7%) | loss: 2.970720 | lrm: 0.77 | dt: 319ms | tok/sec: 1,641,827 | mfu: 39.7% | epoch: 1 | remaining: 114s    
step 00582 (61.8%) | loss: 2.970715 | lrm: 0.76 | dt: 324ms | tok/sec: 1,618,559 | mfu: 39.1% | epoch: 1 | remaining: 114s    
step 00583 (62.0%) | loss: 2.966564 | lrm: 0.76 | dt: 326ms | tok/sec: 1,605,813 | mfu: 38.8% | epoch: 1 | remaining: 114s    
step 00584 (62.1%) | loss: 2.965978 | lrm: 0.76 | dt: 326ms | tok/sec: 1,609,346 | mfu: 38.9% | epoch: 1 | remaining: 113s    
step 00585 (62.2%) | loss: 2.966829 | lrm: 0.76 | dt: 324ms | tok/sec: 1,618,770 | mfu: 39.1% | epoch: 1 | remaining: 113s    
step 00586 (62.3%) | loss: 2.965411 | lrm: 0.75 | dt: 321ms | tok/sec: 1,633,799 | mfu: 39.5% | epoch: 1 | remaining: 113s    
step 00587 (62.4%) | loss: 2.964918 | lrm: 0.75 | dt: 323ms | tok/sec: 1,621,738 | mfu: 39.2% | epoch: 1 | remaining: 113s    
step 00588 (62.5%) | loss: 2.958638 | lrm: 0.75 | dt: 326ms | tok/sec: 1,607,359 | mfu: 38.8% | epoch: 1 | remaining: 112s    
step 00589 (62.6%) | loss: 2.962578 | lrm: 0.75 | dt: 323ms | tok/sec: 1,625,684 | mfu: 39.3% | epoch: 1 | remaining: 112s    
step 00590 (62.7%) | loss: 2.964887 | lrm: 0.75 | dt: 322ms | tok/sec: 1,626,491 | mfu: 39.3% | epoch: 1 | remaining: 112s    
step 00591 (62.8%) | loss: 2.966782 | lrm: 0.74 | dt: 322ms | tok/sec: 1,625,982 | mfu: 39.3% | epoch: 1 | remaining: 111s    
step 00592 (62.9%) | loss: 2.961729 | lrm: 0.74 | dt: 324ms | tok/sec: 1,616,276 | mfu: 39.1% | epoch: 1 | remaining: 111s    
step 00593 (63.0%) | loss: 2.965056 | lrm: 0.74 | dt: 322ms | tok/sec: 1,625,795 | mfu: 39.3% | epoch: 1 | remaining: 111s    
step 00594 (63.1%) | loss: 2.965813 | lrm: 0.74 | dt: 322ms | tok/sec: 1,628,240 | mfu: 39.3% | epoch: 1 | remaining: 110s    
step 00595 (63.3%) | loss: 2.964275 | lrm: 0.73 | dt: 327ms | tok/sec: 1,601,885 | mfu: 38.7% | epoch: 1 | remaining: 110s    
step 00596 (63.4%) | loss: 2.969178 | lrm: 0.73 | dt: 324ms | tok/sec: 1,620,661 | mfu: 39.2% | epoch: 1 | remaining: 110s    
step 00597 (63.5%) | loss: 2.962080 | lrm: 0.73 | dt: 325ms | tok/sec: 1,611,870 | mfu: 38.9% | epoch: 1 | remaining: 109s    
step 00598 (63.6%) | loss: 2.958410 | lrm: 0.73 | dt: 320ms | tok/sec: 1,635,907 | mfu: 39.5% | epoch: 1 | remaining: 109s    
step 00599 (63.7%) | loss: 2.953697 | lrm: 0.73 | dt: 325ms | tok/sec: 1,610,753 | mfu: 38.9% | epoch: 1 | remaining: 109s    
step 00600 (63.8%) | loss: 2.953521 | lrm: 0.72 | dt: 327ms | tok/sec: 1,604,051 | mfu: 38.8% | epoch: 1 | remaining: 108s    
step 00601 (63.9%) | loss: 2.949118 | lrm: 0.72 | dt: 325ms | tok/sec: 1,615,577 | mfu: 39.0% | epoch: 1 | remaining: 108s    
step 00602 (64.0%) | loss: 2.947232 | lrm: 0.72 | dt: 323ms | tok/sec: 1,622,525 | mfu: 39.2% | epoch: 1 | remaining: 108s    
step 00603 (64.1%) | loss: 2.946531 | lrm: 0.72 | dt: 328ms | tok/sec: 1,597,131 | mfu: 38.6% | epoch: 1 | remaining: 107s    
step 00604 (64.2%) | loss: 2.949137 | lrm: 0.72 | dt: 324ms | tok/sec: 1,616,550 | mfu: 39.1% | epoch: 1 | remaining: 107s    
step 00605 (64.3%) | loss: 2.945340 | lrm: 0.71 | dt: 321ms | tok/sec: 1,632,667 | mfu: 39.4% | epoch: 1 | remaining: 107s    
step 00606 (64.4%) | loss: 2.948951 | lrm: 0.71 | dt: 320ms | tok/sec: 1,637,760 | mfu: 39.6% | epoch: 1 | remaining: 106s    
step 00607 (64.5%) | loss: 2.951209 | lrm: 0.71 | dt: 322ms | tok/sec: 1,629,221 | mfu: 39.4% | epoch: 1 | remaining: 106s    
step 00608 (64.7%) | loss: 2.948824 | lrm: 0.71 | dt: 324ms | tok/sec: 1,616,957 | mfu: 39.1% | epoch: 1 | remaining: 106s    
step 00609 (64.8%) | loss: 2.942611 | lrm: 0.70 | dt: 326ms | tok/sec: 1,606,689 | mfu: 38.8% | epoch: 1 | remaining: 105s    
step 00610 (64.9%) | loss: 2.945421 | lrm: 0.70 | dt: 327ms | tok/sec: 1,604,254 | mfu: 38.8% | epoch: 1 | remaining: 105s    
step 00611 (65.0%) | loss: 2.947580 | lrm: 0.70 | dt: 319ms | tok/sec: 1,643,351 | mfu: 39.7% | epoch: 1 | remaining: 105s    
step 00612 (65.1%) | loss: 2.945008 | lrm: 0.70 | dt: 324ms | tok/sec: 1,617,966 | mfu: 39.1% | epoch: 1 | remaining: 104s    
